66 0f 38 0a db | 01100110 00001111 00111000 00001010 11011011 | psignd mm3, mm3
64 0f 38 0a db | 01100100 00001111 00111000 00001010 11011011 | psignd mm3, mm3
66 0f 38 0a e4 | 01100110 00001111 00111000 00001010 11100100 | psignd mm4, mm4
64 0f 38 0a e4 | 01100100 00001111 00111000 00001010 11100100 | psignd mm4, mm4
66 0f 38 0a ed | 01100110 00001111 00111000 00001010 11101101 | psignd mm5, mm5
64 0f 38 0a ed | 01100100 00001111 00111000 00001010 11101101 | psignd mm5, mm5
66 0f 38 0a f6 | 01100110 00001111 00111000 00001010 11110110 | psignd mm6, mm6
64 0f 38 0a f6 | 01100100 00001111 00111000 00001010 11110110 | psignd mm6, mm6
66 0f 38 0a ff | 01100110 00001111 00111000 00001010 11111111 | psignd mm7, mm7
64 0f 38 0a ff | 01100100 00001111 00111000 00001010 11111111 | psignd mm7, mm7
66 0f 38 09 c0 | 01100110 00001111 00111000 00001001 11000000 | psignw mm0, mm0
64 0f 38 09 c0 | 01100100 00001111 00111000 00001001 11000000 | psignw mm0, mm0
66 0f 38 09 c9 | 01100110 00001111 00111000 00001001 11001001 | psignw mm1, mm1
64 0f 38 09 c9 | 01100100 00001111 00111000 00001001 11001001 | psignw mm1, mm1
66 0f 38 09 d2 | 01100110 00001111 00111000 00001001 11010010 | psignw mm2, mm2
64 0f 38 09 d2 | 01100100 00001111 00111000 00001001 11010010 | psignw mm2, mm2
66 0f 38 09 db | 01100110 00001111 00111000 00001001 11011011 | psignw mm3, mm3
64 0f 38 09 db | 01100100 00001111 00111000 00001001 11011011 | psignw mm3, mm3
66 0f 38 09 e4 | 01100110 00001111 00111000 00001001 11100100 | psignw mm4, mm4
64 0f 38 09 e4 | 01100100 00001111 00111000 00001001 11100100 | psignw mm4, mm4
66 0f 38 09 ed | 01100110 00001111 00111000 00001001 11101101 | psignw mm5, mm5
64 0f 38 09 ed | 01100100 00001111 00111000 00001001 11101101 | psignw mm5, mm5
66 0f 38 09 f6 | 01100110 00001111 00111000 00001001 11110110 | psignw mm6, mm6
64 0f 38 09 f6 | 01100100 00001111 00111000 00001001 11110110 | psignw mm6, mm6
66 0f 38 09 ff | 01100110 00001111 00111000 00001001 11111111 | psignw mm7, mm7
64 0f 38 09 ff | 01100100 00001111 00111000 00001001 11111111 | psignw mm7, mm7
66 0f f2 c0 | 01100110 00001111 11110010 11000000 | pslld mm0, mm0
64 0f f2 c0 | 01100100 00001111 11110010 11000000 | pslld mm0, mm0
66 0f f2 c9 | 01100110 00001111 11110010 11001001 | pslld mm1, mm1
64 0f f2 c9 | 01100100 00001111 11110010 11001001 | pslld mm1, mm1
66 0f f2 d2 | 01100110 00001111 11110010 11010010 | pslld mm2, mm2
64 0f f2 d2 | 01100100 00001111 11110010 11010010 | pslld mm2, mm2
66 0f f2 db | 01100110 00001111 11110010 11011011 | pslld mm3, mm3
64 0f f2 db | 01100100 00001111 11110010 11011011 | pslld mm3, mm3
66 0f f2 e4 | 01100110 00001111 11110010 11100100 | pslld mm4, mm4
64 0f f2 e4 | 01100100 00001111 11110010 11100100 | pslld mm4, mm4
66 0f f2 ed | 01100110 00001111 11110010 11101101 | pslld mm5, mm5
64 0f f2 ed | 01100100 00001111 11110010 11101101 | pslld mm5, mm5
66 0f f2 f6 | 01100110 00001111 11110010 11110110 | pslld mm6, mm6
64 0f f2 f6 | 01100100 00001111 11110010 11110110 | pslld mm6, mm6
66 0f f2 ff | 01100110 00001111 11110010 11111111 | pslld mm7, mm7
64 0f f2 ff | 01100100 00001111 11110010 11111111 | pslld mm7, mm7
66 0f f3 c0 | 01100110 00001111 11110011 11000000 | psllq mm0, mm0
64 0f f3 c0 | 01100100 00001111 11110011 11000000 | psllq mm0, mm0
66 0f f3 c9 | 01100110 00001111 11110011 11001001 | psllq mm1, mm1
64 0f f3 c9 | 01100100 00001111 11110011 11001001 | psllq mm1, mm1
66 0f f3 d2 | 01100110 00001111 11110011 11010010 | psllq mm2, mm2
64 0f f3 d2 | 01100100 00001111 11110011 11010010 | psllq mm2, mm2
66 0f f3 db | 01100110 00001111 11110011 11011011 | psllq mm3, mm3
64 0f f3 db | 01100100 00001111 11110011 11011011 | psllq mm3, mm3
66 0f f3 e4 | 01100110 00001111 11110011 11100100 | psllq mm4, mm4
64 0f f3 e4 | 01100100 00001111 11110011 11100100 | psllq mm4, mm4
66 0f f3 ed | 01100110 00001111 11110011 11101101 | psllq mm5, mm5
64 0f f3 ed | 01100100 00001111 11110011 11101101 | psllq mm5, mm5
66 0f f3 f6 | 01100110 00001111 11110011 11110110 | psllq mm6, mm6
64 0f f3 f6 | 01100100 00001111 11110011 11110110 | psllq mm6, mm6
66 0f f3 ff | 01100110 00001111 11110011 11111111 | psllq mm7, mm7
64 0f f3 ff | 01100100 00001111 11110011 11111111 | psllq mm7, mm7
66 0f f1 c0 | 01100110 00001111 11110001 11000000 | psllw mm0, mm0
64 0f f1 c0 | 01100100 00001111 11110001 11000000 | psllw mm0, mm0
66 0f f1 c9 | 01100110 00001111 11110001 11001001 | psllw mm1, mm1
64 0f f1 c9 | 01100100 00001111 11110001 11001001 | psllw mm1, mm1
66 0f f1 d2 | 01100110 00001111 11110001 11010010 | psllw mm2, mm2
64 0f f1 d2 | 01100100 00001111 11110001 11010010 | psllw mm2, mm2
66 0f f1 db | 01100110 00001111 11110001 11011011 | psllw mm3, mm3
64 0f f1 db | 01100100 00001111 11110001 11011011 | psllw mm3, mm3
66 0f f1 e4 | 01100110 00001111 11110001 11100100 | psllw mm4, mm4
64 0f f1 e4 | 01100100 00001111 11110001 11100100 | psllw mm4, mm4
66 0f f1 ed | 01100110 00001111 11110001 11101101 | psllw mm5, mm5
64 0f f1 ed | 01100100 00001111 11110001 11101101 | psllw mm5, mm5
66 0f f1 f6 | 01100110 00001111 11110001 11110110 | psllw mm6, mm6
64 0f f1 f6 | 01100100 00001111 11110001 11110110 | psllw mm6, mm6
66 0f f1 ff | 01100110 00001111 11110001 11111111 | psllw mm7, mm7
64 0f f1 ff | 01100100 00001111 11110001 11111111 | psllw mm7, mm7
66 0f e2 c0 | 01100110 00001111 11100010 11000000 | psrad mm0, mm0
64 0f e2 c0 | 01100100 00001111 11100010 11000000 | psrad mm0, mm0
66 0f e2 c9 | 01100110 00001111 11100010 11001001 | psrad mm1, mm1
64 0f e2 c9 | 01100100 00001111 11100010 11001001 | psrad mm1, mm1
66 0f e2 d2 | 01100110 00001111 11100010 11010010 | psrad mm2, mm2
64 0f e2 d2 | 01100100 00001111 11100010 11010010 | psrad mm2, mm2
66 0f e2 db | 01100110 00001111 11100010 11011011 | psrad mm3, mm3
64 0f e2 db | 01100100 00001111 11100010 11011011 | psrad mm3, mm3
66 0f e2 e4 | 01100110 00001111 11100010 11100100 | psrad mm4, mm4
64 0f e2 e4 | 01100100 00001111 11100010 11100100 | psrad mm4, mm4
66 0f e2 ed | 01100110 00001111 11100010 11101101 | psrad mm5, mm5
64 0f e2 ed | 01100100 00001111 11100010 11101101 | psrad mm5, mm5
66 0f e2 f6 | 01100110 00001111 11100010 11110110 | psrad mm6, mm6
64 0f e2 f6 | 01100100 00001111 11100010 11110110 | psrad mm6, mm6
66 0f e2 ff | 01100110 00001111 11100010 11111111 | psrad mm7, mm7
64 0f e2 ff | 01100100 00001111 11100010 11111111 | psrad mm7, mm7
66 0f e1 c0 | 01100110 00001111 11100001 11000000 | psraw mm0, mm0
64 0f e1 c0 | 01100100 00001111 11100001 11000000 | psraw mm0, mm0
66 0f e1 c9 | 01100110 00001111 11100001 11001001 | psraw mm1, mm1
64 0f e1 c9 | 01100100 00001111 11100001 11001001 | psraw mm1, mm1
66 0f e1 d2 | 01100110 00001111 11100001 11010010 | psraw mm2, mm2
64 0f e1 d2 | 01100100 00001111 11100001 11010010 | psraw mm2, mm2
66 0f e1 db | 01100110 00001111 11100001 11011011 | psraw mm3, mm3
64 0f e1 db | 01100100 00001111 11100001 11011011 | psraw mm3, mm3
66 0f e1 e4 | 01100110 00001111 11100001 11100100 | psraw mm4, mm4
64 0f e1 e4 | 01100100 00001111 11100001 11100100 | psraw mm4, mm4
66 0f e1 ed | 01100110 00001111 11100001 11101101 | psraw mm5, mm5
64 0f e1 ed | 01100100 00001111 11100001 11101101 | psraw mm5, mm5
66 0f e1 f6 | 01100110 00001111 11100001 11110110 | psraw mm6, mm6
64 0f e1 f6 | 01100100 00001111 11100001 11110110 | psraw mm6, mm6
66 0f e1 ff | 01100110 00001111 11100001 11111111 | psraw mm7, mm7
64 0f e1 ff | 01100100 00001111 11100001 11111111 | psraw mm7, mm7
66 0f d2 c0 | 01100110 00001111 11010010 11000000 | psrld mm0, mm0
64 0f d2 c0 | 01100100 00001111 11010010 11000000 | psrld mm0, mm0
66 0f d2 c9 | 01100110 00001111 11010010 11001001 | psrld mm1, mm1
64 0f d2 c9 | 01100100 00001111 11010010 11001001 | psrld mm1, mm1
66 0f d2 d2 | 01100110 00001111 11010010 11010010 | psrld mm2, mm2
64 0f d2 d2 | 01100100 00001111 11010010 11010010 | psrld mm2, mm2
66 0f d2 db | 01100110 00001111 11010010 11011011 | psrld mm3, mm3
64 0f d2 db | 01100100 00001111 11010010 11011011 | psrld mm3, mm3
66 0f d2 e4 | 01100110 00001111 11010010 11100100 | psrld mm4, mm4
64 0f d2 e4 | 01100100 00001111 11010010 11100100 | psrld mm4, mm4
66 0f d2 ed | 01100110 00001111 11010010 11101101 | psrld mm5, mm5
64 0f d2 ed | 01100100 00001111 11010010 11101101 | psrld mm5, mm5
66 0f d2 f6 | 01100110 00001111 11010010 11110110 | psrld mm6, mm6
64 0f d2 f6 | 01100100 00001111 11010010 11110110 | psrld mm6, mm6
66 0f d2 ff | 01100110 00001111 11010010 11111111 | psrld mm7, mm7
64 0f d2 ff | 01100100 00001111 11010010 11111111 | psrld mm7, mm7
66 0f d3 c0 | 01100110 00001111 11010011 11000000 | psrlq mm0, mm0
64 0f d3 c0 | 01100100 00001111 11010011 11000000 | psrlq mm0, mm0
66 0f d3 c9 | 01100110 00001111 11010011 11001001 | psrlq mm1, mm1
64 0f d3 c9 | 01100100 00001111 11010011 11001001 | psrlq mm1, mm1
66 0f d3 d2 | 01100110 00001111 11010011 11010010 | psrlq mm2, mm2
64 0f d3 d2 | 01100100 00001111 11010011 11010010 | psrlq mm2, mm2
66 0f d3 db | 01100110 00001111 11010011 11011011 | psrlq mm3, mm3
64 0f d3 db | 01100100 00001111 11010011 11011011 | psrlq mm3, mm3
66 0f d3 e4 | 01100110 00001111 11010011 11100100 | psrlq mm4, mm4
64 0f d3 e4 | 01100100 00001111 11010011 11100100 | psrlq mm4, mm4
66 0f d3 ed | 01100110 00001111 11010011 11101101 | psrlq mm5, mm5
64 0f d3 ed | 01100100 00001111 11010011 11101101 | psrlq mm5, mm5
66 0f d3 f6 | 01100110 00001111 11010011 11110110 | psrlq mm6, mm6
64 0f d3 f6 | 01100100 00001111 11010011 11110110 | psrlq mm6, mm6
66 0f d3 ff | 01100110 00001111 11010011 11111111 | psrlq mm7, mm7
64 0f d3 ff | 01100100 00001111 11010011 11111111 | psrlq mm7, mm7
66 0f d1 c0 | 01100110 00001111 11010001 11000000 | psrlw mm0, mm0
64 0f d1 c0 | 01100100 00001111 11010001 11000000 | psrlw mm0, mm0
66 0f d1 c9 | 01100110 00001111 11010001 11001001 | psrlw mm1, mm1
64 0f d1 c9 | 01100100 00001111 11010001 11001001 | psrlw mm1, mm1
66 0f d1 d2 | 01100110 00001111 11010001 11010010 | psrlw mm2, mm2
64 0f d1 d2 | 01100100 00001111 11010001 11010010 | psrlw mm2, mm2
66 0f d1 db | 01100110 00001111 11010001 11011011 | psrlw mm3, mm3
64 0f d1 db | 01100100 00001111 11010001 11011011 | psrlw mm3, mm3
66 0f d1 e4 | 01100110 00001111 11010001 11100100 | psrlw mm4, mm4
64 0f d1 e4 | 01100100 00001111 11010001 11100100 | psrlw mm4, mm4
66 0f d1 ed | 01100110 00001111 11010001 11101101 | psrlw mm5, mm5
64 0f d1 ed | 01100100 00001111 11010001 11101101 | psrlw mm5, mm5
66 0f d1 f6 | 01100110 00001111 11010001 11110110 | psrlw mm6, mm6
64 0f d1 f6 | 01100100 00001111 11010001 11110110 | psrlw mm6, mm6
66 0f d1 ff | 01100110 00001111 11010001 11111111 | psrlw mm7, mm7
64 0f d1 ff | 01100100 00001111 11010001 11111111 | psrlw mm7, mm7
66 0f f8 c0 | 01100110 00001111 11111000 11000000 | psubb mm0, mm0
64 0f f8 c0 | 01100100 00001111 11111000 11000000 | psubb mm0, mm0
66 0f f8 c9 | 01100110 00001111 11111000 11001001 | psubb mm1, mm1
64 0f f8 c9 | 01100100 00001111 11111000 11001001 | psubb mm1, mm1
66 0f f8 d2 | 01100110 00001111 11111000 11010010 | psubb mm2, mm2
64 0f f8 d2 | 01100100 00001111 11111000 11010010 | psubb mm2, mm2
66 0f f8 db | 01100110 00001111 11111000 11011011 | psubb mm3, mm3
64 0f f8 db | 01100100 00001111 11111000 11011011 | psubb mm3, mm3
66 0f f8 e4 | 01100110 00001111 11111000 11100100 | psubb mm4, mm4
64 0f f8 e4 | 01100100 00001111 11111000 11100100 | psubb mm4, mm4
66 0f f8 ed | 01100110 00001111 11111000 11101101 | psubb mm5, mm5
64 0f f8 ed | 01100100 00001111 11111000 11101101 | psubb mm5, mm5
66 0f f8 f6 | 01100110 00001111 11111000 11110110 | psubb mm6, mm6
64 0f f8 f6 | 01100100 00001111 11111000 11110110 | psubb mm6, mm6
66 0f f8 ff | 01100110 00001111 11111000 11111111 | psubb mm7, mm7
64 0f f8 ff | 01100100 00001111 11111000 11111111 | psubb mm7, mm7
66 0f fa c0 | 01100110 00001111 11111010 11000000 | psubd mm0, mm0
64 0f fa c0 | 01100100 00001111 11111010 11000000 | psubd mm0, mm0
66 0f fa c9 | 01100110 00001111 11111010 11001001 | psubd mm1, mm1
64 0f fa c9 | 01100100 00001111 11111010 11001001 | psubd mm1, mm1
66 0f fa d2 | 01100110 00001111 11111010 11010010 | psubd mm2, mm2
64 0f fa d2 | 01100100 00001111 11111010 11010010 | psubd mm2, mm2
66 0f fa db | 01100110 00001111 11111010 11011011 | psubd mm3, mm3
64 0f fa db | 01100100 00001111 11111010 11011011 | psubd mm3, mm3
66 0f fa e4 | 01100110 00001111 11111010 11100100 | psubd mm4, mm4
64 0f fa e4 | 01100100 00001111 11111010 11100100 | psubd mm4, mm4
66 0f fa ed | 01100110 00001111 11111010 11101101 | psubd mm5, mm5
64 0f fa ed | 01100100 00001111 11111010 11101101 | psubd mm5, mm5
66 0f fa f6 | 01100110 00001111 11111010 11110110 | psubd mm6, mm6
64 0f fa f6 | 01100100 00001111 11111010 11110110 | psubd mm6, mm6
66 0f fa ff | 01100110 00001111 11111010 11111111 | psubd mm7, mm7
64 0f fa ff | 01100100 00001111 11111010 11111111 | psubd mm7, mm7
66 0f fb c0 | 01100110 00001111 11111011 11000000 | psubq mm0, mm0
64 0f fb c0 | 01100100 00001111 11111011 11000000 | psubq mm0, mm0
66 0f fb c9 | 01100110 00001111 11111011 11001001 | psubq mm1, mm1
64 0f fb c9 | 01100100 00001111 11111011 11001001 | psubq mm1, mm1
66 0f fb d2 | 01100110 00001111 11111011 11010010 | psubq mm2, mm2
64 0f fb d2 | 01100100 00001111 11111011 11010010 | psubq mm2, mm2
66 0f fb db | 01100110 00001111 11111011 11011011 | psubq mm3, mm3
64 0f fb db | 01100100 00001111 11111011 11011011 | psubq mm3, mm3
66 0f fb e4 | 01100110 00001111 11111011 11100100 | psubq mm4, mm4
64 0f fb e4 | 01100100 00001111 11111011 11100100 | psubq mm4, mm4
66 0f fb ed | 01100110 00001111 11111011 11101101 | psubq mm5, mm5
64 0f fb ed | 01100100 00001111 11111011 11101101 | psubq mm5, mm5
66 0f fb f6 | 01100110 00001111 11111011 11110110 | psubq mm6, mm6
64 0f fb f6 | 01100100 00001111 11111011 11110110 | psubq mm6, mm6
66 0f fb ff | 01100110 00001111 11111011 11111111 | psubq mm7, mm7
64 0f fb ff | 01100100 00001111 11111011 11111111 | psubq mm7, mm7
66 0f e8 c0 | 01100110 00001111 11101000 11000000 | psubsb mm0, mm0
64 0f e8 c0 | 01100100 00001111 11101000 11000000 | psubsb mm0, mm0
66 0f e8 c9 | 01100110 00001111 11101000 11001001 | psubsb mm1, mm1
64 0f e8 c9 | 01100100 00001111 11101000 11001001 | psubsb mm1, mm1
66 0f e8 d2 | 01100110 00001111 11101000 11010010 | psubsb mm2, mm2
64 0f e8 d2 | 01100100 00001111 11101000 11010010 | psubsb mm2, mm2
66 0f e8 db | 01100110 00001111 11101000 11011011 | psubsb mm3, mm3
64 0f e8 db | 01100100 00001111 11101000 11011011 | psubsb mm3, mm3
66 0f e8 e4 | 01100110 00001111 11101000 11100100 | psubsb mm4, mm4
64 0f e8 e4 | 01100100 00001111 11101000 11100100 | psubsb mm4, mm4
66 0f e8 ed | 01100110 00001111 11101000 11101101 | psubsb mm5, mm5
64 0f e8 ed | 01100100 00001111 11101000 11101101 | psubsb mm5, mm5
66 0f e8 f6 | 01100110 00001111 11101000 11110110 | psubsb mm6, mm6
64 0f e8 f6 | 01100100 00001111 11101000 11110110 | psubsb mm6, mm6
66 0f e8 ff | 01100110 00001111 11101000 11111111 | psubsb mm7, mm7
64 0f e8 ff | 01100100 00001111 11101000 11111111 | psubsb mm7, mm7
66 0f e9 c0 | 01100110 00001111 11101001 11000000 | psubsw mm0, mm0
64 0f e9 c0 | 01100100 00001111 11101001 11000000 | psubsw mm0, mm0
66 0f e9 c9 | 01100110 00001111 11101001 11001001 | psubsw mm1, mm1
64 0f e9 c9 | 01100100 00001111 11101001 11001001 | psubsw mm1, mm1
66 0f e9 d2 | 01100110 00001111 11101001 11010010 | psubsw mm2, mm2
64 0f e9 d2 | 01100100 00001111 11101001 11010010 | psubsw mm2, mm2
66 0f e9 db | 01100110 00001111 11101001 11011011 | psubsw mm3, mm3
64 0f e9 db | 01100100 00001111 11101001 11011011 | psubsw mm3, mm3
66 0f e9 e4 | 01100110 00001111 11101001 11100100 | psubsw mm4, mm4
64 0f e9 e4 | 01100100 00001111 11101001 11100100 | psubsw mm4, mm4
66 0f e9 ed | 01100110 00001111 11101001 11101101 | psubsw mm5, mm5
64 0f e9 ed | 01100100 00001111 11101001 11101101 | psubsw mm5, mm5
66 0f e9 f6 | 01100110 00001111 11101001 11110110 | psubsw mm6, mm6
64 0f e9 f6 | 01100100 00001111 11101001 11110110 | psubsw mm6, mm6
66 0f e9 ff | 01100110 00001111 11101001 11111111 | psubsw mm7, mm7
64 0f e9 ff | 01100100 00001111 11101001 11111111 | psubsw mm7, mm7
66 0f d8 c0 | 01100110 00001111 11011000 11000000 | psubusb mm0, mm0
64 0f d8 c0 | 01100100 00001111 11011000 11000000 | psubusb mm0, mm0
66 0f d8 c9 | 01100110 00001111 11011000 11001001 | psubusb mm1, mm1
64 0f d8 c9 | 01100100 00001111 11011000 11001001 | psubusb mm1, mm1
66 0f d8 d2 | 01100110 00001111 11011000 11010010 | psubusb mm2, mm2
64 0f d8 d2 | 01100100 00001111 11011000 11010010 | psubusb mm2, mm2
66 0f d8 db | 01100110 00001111 11011000 11011011 | psubusb mm3, mm3
64 0f d8 db | 01100100 00001111 11011000 11011011 | psubusb mm3, mm3
66 0f d8 e4 | 01100110 00001111 11011000 11100100 | psubusb mm4, mm4
64 0f d8 e4 | 01100100 00001111 11011000 11100100 | psubusb mm4, mm4
66 0f d8 ed | 01100110 00001111 11011000 11101101 | psubusb mm5, mm5
64 0f d8 ed | 01100100 00001111 11011000 11101101 | psubusb mm5, mm5
66 0f d8 f6 | 01100110 00001111 11011000 11110110 | psubusb mm6, mm6
64 0f d8 f6 | 01100100 00001111 11011000 11110110 | psubusb mm6, mm6
66 0f d8 ff | 01100110 00001111 11011000 11111111 | psubusb mm7, mm7
64 0f d8 ff | 01100100 00001111 11011000 11111111 | psubusb mm7, mm7
66 0f d9 c0 | 01100110 00001111 11011001 11000000 | psubusw mm0, mm0
64 0f d9 c0 | 01100100 00001111 11011001 11000000 | psubusw mm0, mm0
66 0f d9 c9 | 01100110 00001111 11011001 11001001 | psubusw mm1, mm1
64 0f d9 c9 | 01100100 00001111 11011001 11001001 | psubusw mm1, mm1
66 0f d9 d2 | 01100110 00001111 11011001 11010010 | psubusw mm2, mm2
64 0f d9 d2 | 01100100 00001111 11011001 11010010 | psubusw mm2, mm2
66 0f d9 db | 01100110 00001111 11011001 11011011 | psubusw mm3, mm3
64 0f d9 db | 01100100 00001111 11011001 11011011 | psubusw mm3, mm3
66 0f d9 e4 | 01100110 00001111 11011001 11100100 | psubusw mm4, mm4
64 0f d9 e4 | 01100100 00001111 11011001 11100100 | psubusw mm4, mm4
66 0f d9 ed | 01100110 00001111 11011001 11101101 | psubusw mm5, mm5
64 0f d9 ed | 01100100 00001111 11011001 11101101 | psubusw mm5, mm5
66 0f d9 f6 | 01100110 00001111 11011001 11110110 | psubusw mm6, mm6
64 0f d9 f6 | 01100100 00001111 11011001 11110110 | psubusw mm6, mm6
66 0f d9 ff | 01100110 00001111 11011001 11111111 | psubusw mm7, mm7
64 0f d9 ff | 01100100 00001111 11011001 11111111 | psubusw mm7, mm7
66 0f f9 c0 | 01100110 00001111 11111001 11000000 | psubw mm0, mm0
64 0f f9 c0 | 01100100 00001111 11111001 11000000 | psubw mm0, mm0
66 0f f9 c9 | 01100110 00001111 11111001 11001001 | psubw mm1, mm1
64 0f f9 c9 | 01100100 00001111 11111001 11001001 | psubw mm1, mm1
66 0f f9 d2 | 01100110 00001111 11111001 11010010 | psubw mm2, mm2
64 0f f9 d2 | 01100100 00001111 11111001 11010010 | psubw mm2, mm2
66 0f f9 db | 01100110 00001111 11111001 11011011 | psubw mm3, mm3
64 0f f9 db | 01100100 00001111 11111001 11011011 | psubw mm3, mm3
66 0f f9 e4 | 01100110 00001111 11111001 11100100 | psubw mm4, mm4
64 0f f9 e4 | 01100100 00001111 11111001 11100100 | psubw mm4, mm4
66 0f f9 ed | 01100110 00001111 11111001 11101101 | psubw mm5, mm5
64 0f f9 ed | 01100100 00001111 11111001 11101101 | psubw mm5, mm5
66 0f f9 f6 | 01100110 00001111 11111001 11110110 | psubw mm6, mm6
64 0f f9 f6 | 01100100 00001111 11111001 11110110 | psubw mm6, mm6
66 0f f9 ff | 01100110 00001111 11111001 11111111 | psubw mm7, mm7
64 0f f9 ff | 01100100 00001111 11111001 11111111 | psubw mm7, mm7
66 0f 68 c0 | 01100110 00001111 01101000 11000000 | punpckhbw mm0, mm0
64 0f 68 c0 | 01100100 00001111 01101000 11000000 | punpckhbw mm0, mm0
66 0f 68 c9 | 01100110 00001111 01101000 11001001 | punpckhbw mm1, mm1
64 0f 68 c9 | 01100100 00001111 01101000 11001001 | punpckhbw mm1, mm1
66 0f 68 d2 | 01100110 00001111 01101000 11010010 | punpckhbw mm2, mm2
64 0f 68 d2 | 01100100 00001111 01101000 11010010 | punpckhbw mm2, mm2
66 0f 68 db | 01100110 00001111 01101000 11011011 | punpckhbw mm3, mm3
64 0f 68 db | 01100100 00001111 01101000 11011011 | punpckhbw mm3, mm3
66 0f 68 e4 | 01100110 00001111 01101000 11100100 | punpckhbw mm4, mm4
64 0f 68 e4 | 01100100 00001111 01101000 11100100 | punpckhbw mm4, mm4
66 0f 68 ed | 01100110 00001111 01101000 11101101 | punpckhbw mm5, mm5
64 0f 68 ed | 01100100 00001111 01101000 11101101 | punpckhbw mm5, mm5
66 0f 68 f6 | 01100110 00001111 01101000 11110110 | punpckhbw mm6, mm6
64 0f 68 f6 | 01100100 00001111 01101000 11110110 | punpckhbw mm6, mm6
66 0f 68 ff | 01100110 00001111 01101000 11111111 | punpckhbw mm7, mm7
64 0f 68 ff | 01100100 00001111 01101000 11111111 | punpckhbw mm7, mm7
66 0f 6a c0 | 01100110 00001111 01101010 11000000 | punpckhdq mm0, mm0
64 0f 6a c0 | 01100100 00001111 01101010 11000000 | punpckhdq mm0, mm0
66 0f 6a c9 | 01100110 00001111 01101010 11001001 | punpckhdq mm1, mm1
64 0f 6a c9 | 01100100 00001111 01101010 11001001 | punpckhdq mm1, mm1
66 0f 6a d2 | 01100110 00001111 01101010 11010010 | punpckhdq mm2, mm2
64 0f 6a d2 | 01100100 00001111 01101010 11010010 | punpckhdq mm2, mm2
66 0f 6a db | 01100110 00001111 01101010 11011011 | punpckhdq mm3, mm3
64 0f 6a db | 01100100 00001111 01101010 11011011 | punpckhdq mm3, mm3
66 0f 6a e4 | 01100110 00001111 01101010 11100100 | punpckhdq mm4, mm4
64 0f 6a e4 | 01100100 00001111 01101010 11100100 | punpckhdq mm4, mm4
66 0f 6a ed | 01100110 00001111 01101010 11101101 | punpckhdq mm5, mm5
64 0f 6a ed | 01100100 00001111 01101010 11101101 | punpckhdq mm5, mm5
66 0f 6a f6 | 01100110 00001111 01101010 11110110 | punpckhdq mm6, mm6
64 0f 6a f6 | 01100100 00001111 01101010 11110110 | punpckhdq mm6, mm6
66 0f 6a ff | 01100110 00001111 01101010 11111111 | punpckhdq mm7, mm7
64 0f 6a ff | 01100100 00001111 01101010 11111111 | punpckhdq mm7, mm7
66 0f 69 c0 | 01100110 00001111 01101001 11000000 | punpckhwd mm0, mm0
64 0f 69 c0 | 01100100 00001111 01101001 11000000 | punpckhwd mm0, mm0
66 0f 69 c9 | 01100110 00001111 01101001 11001001 | punpckhwd mm1, mm1
64 0f 69 c9 | 01100100 00001111 01101001 11001001 | punpckhwd mm1, mm1
66 0f 69 d2 | 01100110 00001111 01101001 11010010 | punpckhwd mm2, mm2
64 0f 69 d2 | 01100100 00001111 01101001 11010010 | punpckhwd mm2, mm2
66 0f 69 db | 01100110 00001111 01101001 11011011 | punpckhwd mm3, mm3
64 0f 69 db | 01100100 00001111 01101001 11011011 | punpckhwd mm3, mm3
66 0f 69 e4 | 01100110 00001111 01101001 11100100 | punpckhwd mm4, mm4
64 0f 69 e4 | 01100100 00001111 01101001 11100100 | punpckhwd mm4, mm4
66 0f 69 ed | 01100110 00001111 01101001 11101101 | punpckhwd mm5, mm5
64 0f 69 ed | 01100100 00001111 01101001 11101101 | punpckhwd mm5, mm5
66 0f 69 f6 | 01100110 00001111 01101001 11110110 | punpckhwd mm6, mm6
64 0f 69 f6 | 01100100 00001111 01101001 11110110 | punpckhwd mm6, mm6
66 0f 69 ff | 01100110 00001111 01101001 11111111 | punpckhwd mm7, mm7
64 0f 69 ff | 01100100 00001111 01101001 11111111 | punpckhwd mm7, mm7
66 0f 60 c0 | 01100110 00001111 01100000 11000000 | punpcklbw mm0, mm0
64 0f 60 c0 | 01100100 00001111 01100000 11000000 | punpcklbw mm0, mm0
66 0f 60 c9 | 01100110 00001111 01100000 11001001 | punpcklbw mm1, mm1
64 0f 60 c9 | 01100100 00001111 01100000 11001001 | punpcklbw mm1, mm1
66 0f 60 d2 | 01100110 00001111 01100000 11010010 | punpcklbw mm2, mm2
64 0f 60 d2 | 01100100 00001111 01100000 11010010 | punpcklbw mm2, mm2
66 0f 60 db | 01100110 00001111 01100000 11011011 | punpcklbw mm3, mm3
64 0f 60 db | 01100100 00001111 01100000 11011011 | punpcklbw mm3, mm3
66 0f 60 e4 | 01100110 00001111 01100000 11100100 | punpcklbw mm4, mm4
64 0f 60 e4 | 01100100 00001111 01100000 11100100 | punpcklbw mm4, mm4
66 0f 60 ed | 01100110 00001111 01100000 11101101 | punpcklbw mm5, mm5
64 0f 60 ed | 01100100 00001111 01100000 11101101 | punpcklbw mm5, mm5
66 0f 60 f6 | 01100110 00001111 01100000 11110110 | punpcklbw mm6, mm6
64 0f 60 f6 | 01100100 00001111 01100000 11110110 | punpcklbw mm6, mm6
